kode_toko,nama_toko,kode_gudang,nama_gudang,kode_distributor,provinsi,year_month,total_volume,n_transactions,avg_daily_vol,year,month
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-07,31.53,3,10.51,2026,7
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-08,56.28,6,9.38,2026,8
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-09,34.19,3,11.396666666666667,2026,9
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-10,6.8,1,6.8,2026,10
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-11,51.66,4,12.915,2026,11
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-12,48.61,2,24.305,2026,12
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-01,70.47,5,14.094,2026,1
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-02,89.72,2,44.86,2026,2
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-03,2.28,1,2.28,2026,3
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-05,29.61,3,9.87,2026,5
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-06,58.230000000000004,3,19.41,2026,6
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-07,30.4,1,30.4,2026,7
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-08,23.61,1,23.61,2026,8
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-09,110.74,6,18.456666666666667,2026,9
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-10,41.99,2,20.995,2026,10
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-11,35.63,2,17.815,2026,11
TK-WH-1025-01-6,TB Sejahtera 6,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-12,86.26,6,14.376666666666667,2026,12
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-01,89.62,4,22.405,2026,1
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-02,78.3,4,19.575,2026,2
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-03,63.190000000000005,6,10.531666666666668,2026,3
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-04,74.73,7,10.675714285714287,2026,4
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-05,52.82,5,10.564,2026,5
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-06,109.96000000000001,3,36.653333333333336,2026,6
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-07,122.02,7,17.431428571428572,2026,7
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-08,7.19,1,7.19,2026,8
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-09,46.620000000000005,4,11.655000000000001,2026,9
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-10,184.94,3,61.64666666666667,2026,10
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-11,138.29000000000002,7,19.755714285714287,2026,11
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-01,JAWA TIMUR,2026-12,79.98,4,19.995,2026,12
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-01,34.34,2,17.17,2026,1
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-02,32.099999999999994,5,6.419999999999999,2026,2
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-03,3.69,1,3.69,2026,3
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-04,57.53,5,11.506,2026,4
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-05,49.58,2,24.79,2026,5
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-06,26.65,2,13.325,2026,6
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-07,56.480000000000004,4,14.120000000000001,2026,7
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-08,138.57,6,23.095,2026,8
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-09,158.22,4,39.555,2026,9
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-10,55.150000000000006,2,27.575000000000003,2026,10
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-11,90.14,4,22.535,2026,11
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-02,JAWA TIMUR,2026-12,29.699999999999996,2,14.849999999999998,2026,12
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-01,158.13,6,26.355,2026,1
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-03,21.04,2,10.52,2026,3
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-04,39.41,2,19.705,2026,4
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-05,23.700000000000003,2,11.850000000000001,2026,5
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-06,19.54,3,6.513333333333333,2026,6
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-07,20.11,1,20.11,2026,7
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-09,146.1,7,20.87142857142857,2026,9
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-10,116.14,2,58.07,2026,10
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-11,41.32,1,41.32,2026,11
TK-WH-1025-01-7,TB Berkah 7,WH-1025-01,Gudang Jawa Timur 01,SD-1025-03,JAWA TIMUR,2026-12,48.9,5,9.78,2026,12
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-01,61.23,3,20.41,2026,1
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-02,18.3,3,6.1000000000000005,2026,2
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-03,57.86,4,14.465,2026,3
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-04,26.409999999999997,3,8.803333333333333,2026,4
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-05,49.42,1,49.42,2026,5
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-06,72.32000000000001,5,14.464000000000002,2026,6
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-07,76.44,3,25.48,2026,7
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-08,17.1,4,4.275,2026,8
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-09,55.5,2,27.75,2026,9
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-10,34.980000000000004,2,17.490000000000002,2026,10
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-11,17.91,3,5.97,2026,11
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-12,25.299999999999997,2,12.649999999999999,2026,12
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-02,101.17,4,25.2925,2026,2
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-04,3.85,1,3.85,2026,4
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-05,25.310000000000002,3,8.436666666666667,2026,5
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-06,114.06,3,38.02,2026,6
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-07,89.92,6,14.986666666666666,2026,7
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-08,37.42,2,18.71,2026,8
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-09,23.24,2,11.62,2026,9
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-10,171.89000000000001,4,42.972500000000004,2026,10
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-11,60.150000000000006,5,12.030000000000001,2026,11
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-12,127.11,5,25.422,2026,12
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-01,109.00999999999999,5,21.802,2026,1
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-02,64.35,4,16.0875,2026,2
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-03,7.74,2,3.87,2026,3
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-04,8.27,1,8.27,2026,4
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-05,17.259999999999998,3,5.753333333333333,2026,5
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-06,86.31,5,17.262,2026,6
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-07,102.39,3,34.13,2026,7
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-08,68.39,4,17.0975,2026,8
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-09,26.26,2,13.13,2026,9
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-10,16.17,2,8.085,2026,10
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-11,1.81,1,1.81,2026,11
TK-WH-1025-02-1,TB Jaya 1,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-12,33.5,3,11.166666666666666,2026,12
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-01,119.47000000000001,4,29.867500000000003,2026,1
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-02,99.19,4,24.7975,2026,2
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-03,73.22,6,12.203333333333333,2026,3
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-04,32.18,1,32.18,2026,4
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-05,87.4,2,43.7,2026,5
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-06,20.27,5,4.054,2026,6
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-07,123.91,4,30.9775,2026,7
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-08,169.27,4,42.3175,2026,8
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-09,11.12,1,11.12,2026,9
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-10,24.66,3,8.22,2026,10
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-11,67.84,3,22.613333333333333,2026,11
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-12,134.38,3,44.79333333333333,2026,12
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-02,12.639999999999999,2,6.319999999999999,2026,2
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-03,38.59,1,38.59,2026,3
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-04,91.85000000000001,2,45.925000000000004,2026,4
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-05,9.239999999999998,2,4.619999999999999,2026,5
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-06,48.669999999999995,2,24.334999999999997,2026,6
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-07,43.260000000000005,5,8.652000000000001,2026,7
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-08,285.38,7,40.76857142857143,2026,8
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-09,25.639999999999997,4,6.409999999999999,2026,9
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-10,70.82,3,23.606666666666666,2026,10
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-11,95.03999999999999,6,15.839999999999998,2026,11
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-12,75.16,4,18.79,2026,12
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-01,124.69999999999999,4,31.174999999999997,2026,1
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-02,221.75,6,36.958333333333336,2026,2
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-03,5.37,3,1.79,2026,3
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-04,19.88,1,19.88,2026,4
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-05,65.05,4,16.2625,2026,5
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-06,121.0,7,17.285714285714285,2026,6
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-07,64.21000000000001,3,21.403333333333336,2026,7
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-08,26.580000000000002,3,8.860000000000001,2026,8
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-09,32.07,3,10.69,2026,9
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-10,67.02000000000001,2,33.510000000000005,2026,10
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-11,12.55,1,12.55,2026,11
TK-WH-1025-02-2,TB Sentosa 2,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-12,98.25,5,19.65,2026,12
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-01,7.37,2,3.685,2026,1
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-02,61.35999999999999,3,20.45333333333333,2026,2
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-03,7.7,2,3.85,2026,3
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-04,54.870000000000005,3,18.290000000000003,2026,4
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-05,5.61,1,5.61,2026,5
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-06,60.949999999999996,4,15.237499999999999,2026,6
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-07,39.79,3,13.263333333333334,2026,7
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-08,17.8,4,4.45,2026,8
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-10,28.44,1,28.44,2026,10
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-11,45.309999999999995,5,9.062,2026,11
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-12,101.05,5,20.21,2026,12
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-02,122.64999999999999,3,40.88333333333333,2026,2
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-03,25.74,1,25.74,2026,3
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-04,12.43,2,6.215,2026,4
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-05,18.450000000000003,3,6.150000000000001,2026,5
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-06,131.09,4,32.7725,2026,6
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-07,33.44,3,11.146666666666667,2026,7
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-08,12.96,2,6.48,2026,8
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-09,25.24,4,6.31,2026,9
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-10,37.199999999999996,2,18.599999999999998,2026,10
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-11,125.81,5,25.162,2026,11
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-02,JAWA TIMUR,2026-12,109.78999999999999,6,18.298333333333332,2026,12
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-01,30.53,1,30.53,2026,1
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-02,4.75,3,1.5833333333333333,2026,2
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-03,15.25,4,3.8125,2026,3
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-04,25.080000000000002,2,12.540000000000001,2026,4
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-05,18.33,3,6.109999999999999,2026,5
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-06,44.06,3,14.686666666666667,2026,6
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-07,80.08,3,26.69333333333333,2026,7
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-08,39.41,2,19.705,2026,8
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-09,96.57,4,24.1425,2026,9
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-10,25.6,2,12.8,2026,10
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-11,170.04000000000002,3,56.68000000000001,2026,11
TK-WH-1025-02-3,TB Sejahtera 3,WH-1025-02,Gudang Jawa Timur 02,SD-1025-03,JAWA TIMUR,2026-12,24.82,4,6.205,2026,12
TK-WH-1025-02-4,TB Abadi 4,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-01,58.96,3,19.653333333333332,2026,1
TK-WH-1025-02-4,TB Abadi 4,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-02,131.66,6,21.94333333333333,2026,2
TK-WH-1025-02-4,TB Abadi 4,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-03,30.669999999999998,3,10.223333333333333,2026,3
TK-WH-1025-02-4,TB Abadi 4,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-04,31.16,3,10.386666666666667,2026,4
TK-WH-1025-02-4,TB Abadi 4,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-05,7.96,1,7.96,2026,5
TK-WH-1025-02-4,TB Abadi 4,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-06,41.52,4,10.38,2026,6
TK-WH-1025-02-4,TB Abadi 4,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-07,106.79000000000002,4,26.697500000000005,2026,7
TK-WH-1025-02-4,TB Abadi 4,WH-1025-02,Gudang Jawa Timur 02,SD-1025-01,JAWA TIMUR,2026-08,7.53,3,2.5100000000000002,2026,8
