customer_code,customer_name,cluster_name,provinsi,kabupaten,distributor_code,distributor_name,salesman,brand,brand_group,year_month,total_volume_sales,total_volume_order,avg_stock,stockout_rate,avg_fill_rate,avg_stock_utilization,n_visits,avg_visit_dur_min,year,month
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman O92,RAJASA,INTP,2026-07,15,181,461.0,0.0,8.287292817679557,36.471518987341774,1,31.0,2026,7
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman Q16,RAJASA,INTP,2026-11,14,154,324.0,0.0,9.090909090909092,95.01466275659824,1,31.0,2026,11
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman V47,RAJASA,INTP,2026-08,40,111,443.0,0.0,36.03603603603604,70.20602218700476,1,16.0,2026,8
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman D55,RAJASA,INTP,2026-06,92,109,398.0,0.0,84.40366972477065,29.52522255192878,1,43.0,2026,6
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman I8,Atlas,SIG,2026-11,60,159,343.0,0.0,37.735849056603776,24.171952078928825,1,21.0,2026,11
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman K36,Fonda,SIG,2026-08,46,165,49.0,0.0,27.878787878787882,7.814992025518341,1,19.0,2026,8
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman N91,Kinetiq,SIG,2026-01,70,39,479.0,0.0,100.0,72.35649546827794,1,44.0,2026,1
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman Q16,Atlas,SIG,2026-10,20,27,195.0,0.0,74.07407407407408,23.18668252080856,1,43.0,2026,10
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman Q42,Vanguard,SIG,2026-08,65,29,94.0,0.0,100.0,28.059701492537314,1,30.0,2026,8
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman R43,Monolith,SIG,2026-10,47,78,329.0,0.0,60.256410256410255,24.137931034482758,1,36.0,2026,10
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman S70,TerraBlock,SIG,2026-03,12,41,345.0,0.0,29.268292682926827,18.9873417721519,1,25.0,2026,3
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman T71,GAMA,INTP,2026-03,27,23,186.0,0.0,100.0,37.88187372708758,1,15.0,2026,3
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman W22,Primebase,SIG,2026-09,38,59,200.0,0.0,64.40677966101694,21.52852529601722,1,31.0,2026,9
CUAtlas-102702-2,Toko Survey 102702 2,Bronze,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman W74,Monolith,SIG,2026-07,26,141,373.0,0.0,18.439716312056735,25.28813559322034,1,26.0,2026,7
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,Salesman A78,Monolith,SIG,2026-06,99,134,491.0,0.0,73.88059701492537,34.84740951029099,1,37.0,2026,6
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,Salesman B79,Vanguard,SIG,2026-08,22,142,81.0,0.0,15.492957746478872,5.761024182076813,1,24.0,2026,8
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,Salesman D81,SANJAYA,INTP,2026-05,81,60,411.0,0.0,100.0,27.546916890080432,1,29.0,2026,5
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,Salesman U98,Atlas,SIG,2026-11,28,177,456.0,0.0,15.819209039548024,23.541559112028914,1,22.0,2026,11
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,Salesman V21,Fonda,SIG,2026-02,23,99,268.0,0.0,23.232323232323232,15.923945335710041,1,24.0,2026,2
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,Salesman V21,Omnicore,SIG,2026-07,21,64,54.0,0.0,32.8125,2.9784886927744068,1,29.0,2026,7
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-01,PT Distributor Nusa Tenggara Barat 01,Salesman Z25,Kinetiq,SIG,2026-06,52,134,135.0,0.0,38.80597014925373,6.980351602895553,1,21.0,2026,6
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman B1,SANJAYA,INTP,2026-05,100,13,413.0,0.0,100.0,53.63636363636364,1,21.0,2026,5
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman G32,TIDAR,INTP,2026-11,26,71,413.0,0.0,36.61971830985916,23.76294591484465,1,45.0,2026,11
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman K88,SANJAYA,INTP,2026-01,76,12,343.0,0.0,100.0,25.128205128205128,1,37.0,2026,1
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman L11,TerraBlock,SIG,2026-04,97,46,212.0,0.0,100.0,10.680100755667505,1,25.0,2026,4
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman P93,Kinetiq,SIG,2026-01,34,138,50.0,0.0,24.637681159420293,5.0761421319796955,1,27.0,2026,1
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman R95,Kinetiq,SIG,2026-09,59,20,92.0,0.0,100.0,19.53290870488323,1,32.0,2026,9
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-02,PT Distributor Nusa Tenggara Barat 02,Salesman U20,GAMA,INTP,2026-04,5,74,357.0,0.0,6.756756756756757,21.623258631132646,1,37.0,2026,4
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman C28,Vanguard,SIG,2026-11,21,28,367.0,0.0,75.0,39.59007551240561,1,15.0,2026,11
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman D81,Monolith,SIG,2026-03,51,92,200.0,0.0,55.434782608695656,54.644808743169406,1,33.0,2026,3
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman L37,Monolith,SIG,2026-09,16,127,347.0,0.0,12.598425196850393,30.06932409012132,1,23.0,2026,9
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman M90,SANJAYA,INTP,2026-02,26,112,166.0,0.0,23.214285714285715,13.344051446945338,1,26.0,2026,2
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman N65,Tecton,SIG,2026-06,95,33,330.0,0.0,100.0,25.601241272304108,1,18.0,2026,6
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman O66,SANJAYA,INTP,2026-02,42,31,96.0,0.0,100.0,10.50328227571116,1,37.0,2026,2
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman P93,TerraBlock,SIG,2026-06,44,199,138.0,0.0,22.110552763819097,13.424124513618677,1,29.0,2026,6
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman Q94,RAJASA,INTP,2026-02,45,27,446.0,0.0,100.0,150.0,1,39.0,2026,2
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman R17,Omnicore,SIG,2026-07,82,119,108.0,0.0,68.90756302521008,35.064935064935064,1,23.0,2026,7
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman U46,RAJASA,INTP,2026-08,61,64,175.0,0.0,95.3125,10.67724222086638,1,23.0,2026,8
CUAtlas-102702-3,Toko Survey 102702 3,Platinum,NUSA TENGGARA BARAT,KOTA MATARAM,SD-1027-03,PT Distributor Nusa Tenggara Barat 03,Salesman W74,TIDAR,INTP,2026-11,66,195,271.0,0.0,33.84615384615385,21.171875,1,30.0,2026,11
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman B1,BINTA,INTP,2026-01,82,51,50.0,0.0,100.0,10.330578512396695,1,33.0,2026,1
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman C80,BINTA,INTP,2026-10,28,97,273.0,0.0,28.865979381443296,20.37313432835821,1,24.0,2026,10
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman G32,Primebase,SIG,2026-06,20,142,445.0,0.0,14.084507042253522,40.825688073394495,1,19.0,2026,6
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman H59,Tecton,SIG,2026-04,90,196,482.0,0.0,45.91836734693878,39.8018166804294,1,42.0,2026,4
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman K10,Tecton,SIG,2026-05,61,145,53.0,0.0,42.06896551724138,3.729767769176636,1,24.0,2026,5
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman K88,Vanguard,SIG,2026-08,99,129,278.0,0.0,76.74418604651163,15.9129937034917,1,29.0,2026,8
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman M38,Monolith,SIG,2026-06,30,29,159.0,0.0,100.0,13.898601398601398,1,29.0,2026,6
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman N91,Monolith,SIG,2026-01,94,75,437.0,0.0,100.0,85.51859099804305,1,15.0,2026,1
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman V47,Tecton,SIG,2026-01,35,50,47.0,0.0,70.0,4.097646033129904,1,33.0,2026,1
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman X75,RAJASA,INTP,2026-03,31,84,475.0,0.0,36.904761904761905,102.59179265658747,1,20.0,2026,3
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman Y50,Omnicore,SIG,2026-10,30,66,432.0,0.0,45.45454545454545,73.22033898305085,1,32.0,2026,10
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman A78,Primebase,SIG,2026-06,17,80,284.0,0.0,21.25,18.489583333333336,1,37.0,2026,6
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman B53,GAMA,INTP,2026-09,7,25,359.0,0.0,28.000000000000004,36.74513817809621,1,20.0,2026,9
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman E30,RAJASA,INTP,2026-06,22,104,339.0,0.0,21.153846153846153,65.69767441860465,1,28.0,2026,6
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman E30,Tecton,SIG,2026-07,7,183,113.0,0.0,3.825136612021858,5.89155370177268,1,28.0,2026,7
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman E4,Primebase,SIG,2026-06,14,161,279.0,0.0,8.695652173913043,18.737407656145063,1,34.0,2026,6
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman G6,TerraBlock,SIG,2026-12,31,160,472.0,0.0,19.375,28.128724672228845,1,24.0,2026,12
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman I34,Primebase,SIG,2026-05,89,12,123.0,0.0,100.0,24.798387096774192,1,20.0,2026,5
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman J87,Kinetiq,SIG,2026-04,56,183,227.0,0.0,30.601092896174865,19.01172529313233,1,15.0,2026,4
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman P15,Vanguard,SIG,2026-09,95,27,359.0,0.0,100.0,28.31230283911672,1,18.0,2026,9
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman R43,Kinetiq,SIG,2026-10,100,10,199.0,0.0,100.0,10.168625447112928,1,23.0,2026,10
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman R43,TerraBlock,SIG,2026-08,46,54,12.0,0.0,85.18518518518519,1.2725344644750796,1,44.0,2026,8
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman A52,TerraBlock,SIG,2026-07,75,114,209.0,0.0,65.78947368421053,31.101190476190478,1,31.0,2026,7
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman E56,TIDAR,INTP,2026-08,31,93,168.0,0.0,33.33333333333333,8.931419457735247,1,19.0,2026,8
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman F57,Monolith,SIG,2026-10,62,188,161.0,0.0,32.97872340425532,39.75308641975309,1,18.0,2026,10
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman J35,Monolith,SIG,2026-04,94,169,194.0,0.0,55.62130177514793,11.465721040189125,1,38.0,2026,4
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman J87,Omnicore,SIG,2026-11,59,57,397.0,0.0,100.0,107.58807588075881,1,32.0,2026,11
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman Q42,Atlas,SIG,2026-04,80,190,66.0,0.0,42.10526315789473,5.057471264367816,1,43.0,2026,4
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman V99,SANJAYA,INTP,2026-05,28,90,408.0,0.0,31.11111111111111,26.77165354330709,1,28.0,2026,5
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman X75,Kinetiq,SIG,2026-12,60,27,249.0,0.0,100.0,13.71900826446281,1,25.0,2026,12
CUAtlas-102801-0,Toko Survey 102801 0,Silver,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman Y76,Primebase,SIG,2026-03,62,36,282.0,0.0,100.0,31.90045248868778,1,20.0,2026,3
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman B79,Atlas,SIG,2026-01,94,141,71.0,0.0,66.66666666666666,6.299911268855368,1,16.0,2026,1
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman B79,RAJASA,INTP,2026-06,37,47,207.0,0.0,78.72340425531915,15.646258503401361,1,36.0,2026,6
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman C2,Monolith,SIG,2026-05,56,173,280.0,0.0,32.369942196531795,35.8974358974359,1,19.0,2026,5
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman F31,TIDAR,INTP,2026-08,49,122,430.0,0.0,40.16393442622951,150.0,1,21.0,2026,8
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman I34,Fonda,SIG,2026-05,68,89,321.0,0.0,76.40449438202246,24.429223744292237,1,25.0,2026,5
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman J87,TIDAR,INTP,2026-11,28,168,122.0,0.0,16.666666666666664,18.798151001540834,1,40.0,2026,11
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman L89,RAJASA,INTP,2026-10,10,183,195.0,0.0,5.46448087431694,16.062602965403624,1,27.0,2026,10
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman N65,GAMA,INTP,2026-12,5,136,176.0,0.0,3.6764705882352944,12.553495007132668,1,16.0,2026,12
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman P41,SANJAYA,INTP,2026-05,37,160,391.0,0.0,23.125,22.12790039615167,1,31.0,2026,5
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman P93,BINTA,INTP,2026-05,71,127,179.0,0.0,55.90551181102362,55.24691358024691,1,31.0,2026,5
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman S44,Omnicore,SIG,2026-07,27,156,289.0,0.0,17.307692307692307,21.34416543574594,1,27.0,2026,7
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman V47,BINTA,INTP,2026-07,54,79,377.0,0.0,68.35443037974683,32.58426966292135,1,35.0,2026,7
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman V73,Primebase,SIG,2026-07,73,39,267.0,0.0,100.0,13.899010931806352,1,43.0,2026,7
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-01,PT Distributor Nusa Tenggara Timur 01,Salesman X75,SANJAYA,INTP,2026-11,49,44,229.0,0.0,100.0,13.518299881936247,1,31.0,2026,11
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman B27,Monolith,SIG,2026-02,16,193,428.0,0.0,8.290155440414509,52.38678090575275,1,40.0,2026,2
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman G84,Fonda,SIG,2026-01,98,67,207.0,0.0,100.0,18.904109589041095,1,41.0,2026,1
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman H59,Omnicore,SIG,2026-09,21,139,16.0,0.0,15.107913669064748,0.8416622830089426,1,34.0,2026,9
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman J61,TerraBlock,SIG,2026-12,51,139,160.0,0.0,36.69064748201439,8.028098344204716,1,41.0,2026,12
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman M90,GAMA,INTP,2026-10,23,161,19.0,0.0,14.285714285714285,1.0620458356623812,1,18.0,2026,10
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman N65,Fonda,SIG,2026-01,66,122,365.0,0.0,54.09836065573771,23.918741808650065,1,16.0,2026,1
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman O40,Omnicore,SIG,2026-12,36,77,21.0,0.0,46.75324675324675,7.394366197183098,1,43.0,2026,12
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman P41,GAMA,INTP,2026-10,30,194,158.0,0.0,15.463917525773196,14.962121212121213,1,22.0,2026,10
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman R69,Atlas,SIG,2026-11,52,35,285.0,0.0,100.0,21.788990825688074,1,28.0,2026,11
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-02,PT Distributor Nusa Tenggara Timur 02,Salesman S44,Vanguard,SIG,2026-08,98,142,59.0,0.0,69.01408450704226,11.324376199616124,1,18.0,2026,8
CUAtlas-102801-1,Toko Survey 102801 1,Super Platinum,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,SD-1028-03,PT Distributor Nusa Tenggara Timur 03,Salesman H59,GAMA,INTP,2026-03,93,59,459.0,0.0,100.0,106.25,1,40.0,2026,3
